time	x_field	y_or_z_field
13.7927	0.000338	-0.000001
14.3444	0.000376	-0.000033
14.8961	0.000418	-0.000071
15.4478	0.000461	-0.000113
15.9995	0.000507	-0.000161
16.5512	0.000556	-0.000213
17.1030	0.000607	-0.000271
17.6547	0.000660	-0.000334
18.2064	0.000715	-0.000401
18.7581	0.000773	-0.000474
19.3098	0.000832	-0.000550
19.8615	0.000894	-0.000631
20.4132	0.000957	-0.000716
20.9649	0.001023	-0.000803
21.5166	0.001090	-0.000894
22.0683	0.001159	-0.000987
22.6200	0.001229	-0.001082
23.1717	0.001300	-0.001178
23.7235	0.001373	-0.001274
24.2752	0.001446	-0.001370
24.8269	0.001520	-0.001465
25.3786	0.001595	-0.001558
25.9303	0.001671	-0.001649
26.4820	0.001746	-0.001736
27.0337	0.001822	-0.001819
27.5854	0.001897	-0.001897
28.1371	0.001972	-0.001969
28.6888	0.002046	-0.002034
29.2405	0.002120	-0.002090
29.7922	0.002192	-0.002138
30.3440	0.002263	-0.002177
30.8957	0.002332	-0.002205
31.4474	0.002399	-0.002222
31.9991	0.002464	-0.002226
32.5508	0.002527	-0.002218
33.1025	0.002587	-0.002196
33.6542	0.002644	-0.002160
34.2059	0.002698	-0.002109
34.7576	0.002748	-0.002043
35.3093	0.002795	-0.001961
35.8610	0.002837	-0.001863
36.4127	0.002876	-0.001749
36.9645	0.002909	-0.001618
37.5162	0.002938	-0.001470
38.0679	0.002962	-0.001306
38.6196	0.002980	-0.001124
39.1713	0.002992	-0.000927
39.7230	0.002999	-0.000713
40.2747	0.002999	-0.000484
40.8264	0.002993	-0.000239
41.3781	0.002980	0.000020
41.9298	0.002961	0.000293
42.4815	0.002934	0.000579
43.0332	0.002900	0.000877
43.5850	0.002858	0.001186
44.1367	0.002808	0.001504
44.6884	0.002751	0.001832
45.2401	0.002685	0.002166
45.7918	0.002611	0.002506
46.3435	0.002529	0.002850
46.8952	0.002438	0.003196
47.4469	0.002338	0.003543
47.9986	0.002229	0.003889
48.5503	0.002111	0.004232
49.1020	0.001984	0.004570
49.6537	0.001848	0.004901
50.2055	0.001703	0.005224
50.7572	0.001548	0.005536
51.3089	0.001385	0.005835
51.8606	0.001211	0.006119
52.4123	0.001029	0.006387
52.9640	0.000837	0.006635
53.5157	0.000636	0.006863
54.0674	0.000425	0.007068
54.6191	0.000205	0.007248
55.1708	-0.000023	0.007402
55.7225	-0.000261	0.007528
56.2742	-0.000508	0.007624
56.8260	-0.000763	0.007689
57.3777	-0.001027	0.007721
57.9294	-0.001299	0.007719
58.4811	-0.001579	0.007681
59.0328	-0.001868	0.007607
59.5845	-0.002164	0.007496
60.1362	-0.002467	0.007347
60.6879	-0.002778	0.007160
61.2396	-0.003095	0.006933
61.7913	-0.003420	0.006667
62.3430	-0.003750	0.006362
62.8947	-0.004086	0.006019
63.4465	-0.004428	0.005636
63.9982	-0.004775	0.005215
64.5499	-0.005127	0.004758
65.1016	-0.005483	0.004263
65.6533	-0.005843	0.003734
66.2050	-0.006207	0.003171
66.7567	-0.006573	0.002575
67.3084	-0.006942	0.001950
67.8601	-0.007313	0.001295
68.4118	-0.007685	0.000615
68.9635	-0.008059	-0.000089
69.5152	-0.008432	-0.000815
70.0670	-0.008806	-0.001559
70.6187	-0.009179	-0.002319
71.1704	-0.009551	-0.003091
71.7221	-0.009921	-0.003873
72.2738	-0.010288	-0.004661
72.8255	-0.010652	-0.005452
73.3772	-0.011013	-0.006242
73.9289	-0.011370	-0.007028
74.4806	-0.011721	-0.007806
75.0323	-0.012067	-0.008571
75.5840	-0.012407	-0.009322
76.1357	-0.012740	-0.010053
76.6875	-0.013066	-0.010760
77.2392	-0.013384	-0.011441
77.7909	-0.013692	-0.012091
78.3426	-0.013992	-0.012706
78.8943	-0.014282	-0.013284
79.4460	-0.014561	-0.013819
79.9977	-0.014828	-0.014310
80.5494	-0.015084	-0.014752
81.1011	-0.015327	-0.015142
81.6528	-0.015557	-0.015478
82.2045	-0.015774	-0.015757
82.7562	-0.015976	-0.015975
83.3080	-0.016163	-0.016131
